Unnamed: 0,protocol,IP,hash ID,Time,F_Pck,B_Pck,F_P_L1,F_P_L2,F_P_L3,F_P_L4,B_P_L1,B_P_L2,B_P_L3,B_P_L4,F_Hash_IPT,B_Hash_IPT,F_P_L_A,B_P_L_A,F_IA_T_M,F_IA_T_S,A_M,Detection_Time,I_M,F_TCP_S_C,B_TCP_S_C,Label_T,Label_AB,Label_Multi_A,Prelabel_T,Prelabel_AB
11935,6,10.1.1.9,3428079016,206.617442,0,100,0,0,0,0,0,0,0,100,16,15,0,1532,0,8884.767,0,0.1,13612884.13,0,0,0,1,9,0,1
11936,6,153.94.93.175,652703184,206.627444,0,100,0,0,0,0,0,1,47,52,1,1,0,816,0,2155.896,0,0,1760590.801,0,0,0,0,0,0,0
11937,6,163.226.182.95,2089557486,206.645759,100,0,99,0,0,1,0,0,0,0,2,2,81,0,-1,-1,0,0,0,0,0,0,0,0,0,0
11938,6,172.16.0.5,2407502454,206.646286,100,0,0,0,89,11,0,0,0,0,16,16,597,0,296258.581,0,176901923.6,0,0,0,0,0,0,0,0,0
11939,6,163.226.134.99,557246378,206.670926,91,9,0,0,0,91,0,8,1,0,4,2,1408,85,718.793,71.089,1012060.888,0,6066.299,0,0,0,0,0,0,0
11940,6,10.1.1.2,2550164764,206.686882,0,100,0,0,0,0,0,0,100,0,16,16,0,505,0,176253.825,0,0.18,89113933.67,0,0,0,1,2,0,1
11941,6,47.247.202.16,1998155989,206.698538,0,100,0,0,0,0,0,0,0,100,4,1,0,1777,0,2370.357,0,0,4212788.434,0,0,0,0,0,0,0
11942,6,10.1.1.6,2126477730,206.699604,0,100,0,0,0,0,0,0,100,0,16,16,0,412,0,24919.666,0,0.13,10270889.69,0,0,0,1,6,0,1
11943,6,150.5.240.98,2375168699,206.713586,90,10,0,1,2,87,10,0,0,0,9,15,1530,64,142240.696,15804.522,217672517.4,0,1011489.393,0,0,0,0,0,0,0
11944,6,203.82.138.84,4040635598,206.723489,92,8,40,0,0,52,8,0,0,0,5,4,874,64,242.559,21.092,212102.404,0,1349.896,0,0,0,0,0,0,0
11945,6,172.16.0.5,756589082,206.744968,77,23,77,0,0,0,23,0,0,0,16,16,64,64,35024.939,10461.995,2241596.115,0,669567.671,77,0,0,0,0,0,0
11946,6,150.5.51.216,1614569596,206.746793,100,0,0,0,0,100,0,0,0,0,3,2,1536,0,6601.138,0,10139348.5,0,0,0,0,0,0,0,0,0
11947,6,172.16.0.5,2407502454,206.757267,100,0,0,0,78,22,0,0,0,0,16,16,696,0,230670.141,0,160767861.2,0,0,0,0,0,0,0,0,0
11948,6,163.226.110.235,3634319652,206.782307,98,2,0,0,98,0,0,0,2,0,1,2,230,256,874.767,17.852,201660.586,0,4570.212,0,0,0,0,0,0,0
11949,6,131.172.64.121,2002609842,206.796004,100,0,0,4,80,16,0,0,0,0,3,2,663,0,1002.732,0,664851.459,0,0,0,0,0,0,0,0,0
11950,6,131.172.125.238,1861199357,206.801964,100,0,3,9,14,74,0,0,0,0,3,10,1134,0,5219.904,0,5923129.192,0,0,0,0,0,0,0,0,0
11951,6,203.82.133.168,4041610754,206.830111,82,18,1,1,0,80,17,0,1,0,6,9,1470,74,44679.42,9807.678,65698363.31,0,732306.597,0,0,0,0,0,0,0
11952,6,133.27.182.31,2339398495,206.857553,100,0,0,100,0,0,0,0,0,0,1,16,64,0,3515.148,0,224969.473,0,0,0,0,0,0,0,0,0
11953,6,172.16.0.5,2407502454,206.858289,100,0,0,1,88,11,0,0,0,0,15,16,585,0,253410.136,0,148396975.4,0,0,0,0,0,0,0,0,0
11954,6,150.5.240.98,2375168699,206.861247,79,21,0,0,3,76,21,0,0,0,8,15,1665,64,136962.394,36407.725,228127336.9,0,2330094.394,0,0,0,0,0,0,0
11956,6,131.172.112.235,3883364168,206.919595,100,0,0,0,0,100,0,0,0,0,1,4,1683,0,39829.42,0,67040880.16,0,0,0,0,0,0,0,0,0
11957,6,203.84.173.80,3285982007,206.919595,0,100,0,0,0,0,0,0,0,100,4,1,0,1683,0,39829.42,0,0,67040880.16,0,0,0,0,0,0,0
11958,6,220.33.84.242,2880678792,206.933308,17,83,17,0,0,0,0,0,0,83,1,1,64,1488,-1,-1,0,0,0,0,0,0,0,0,0,0
11959,6,172.16.0.5,2407502454,206.96264,100,0,0,2,82,16,0,0,0,0,16,16,636,0,245325.769,0,156066441,0,0,0,0,0,0,0,0,0
11960,6,122.179.252.121,279136526,206.977778,0,100,0,0,0,0,0,0,1,99,8,1,0,1637,0,847.825,0,0,1388533.674,0,0,0,0,0,0,0
11961,6,117.27.27.128,3174594539,206.985247,79,21,0,0,2,77,21,0,0,0,1,7,1693,64,4554.064,1210.574,7714468.336,0,77476.726,0,0,0,0,0,0,0
11962,6,217.189.159.230,1941625373,207.015507,56,44,56,0,0,0,0,0,0,44,6,1,64,1600,4556.976,3580.481,291646.453,0,5728769.614,0,0,0,0,0,0,0
11963,6,150.5.240.98,2375168699,207.017482,90,10,0,1,2,87,10,0,0,0,8,15,1686,64,147470.176,16385.575,248641271.6,0,1048676.81,0,0,0,0,0,0,0
11964,6,10.1.1.5,2060384384,207.019856,25,75,25,0,0,0,75,0,0,0,16,16,64,64,9902.674,29708.023,633771.155,0,1901313.464,0,75,1,0,0,1,0
11966,6,172.16.0.5,2407502454,207.050927,100,0,0,0,86,14,0,0,0,0,16,16,648,0,289963.82,0,187989343.7,0,0,0,0,0,0,0,0,0
11967,6,211.109.11.231,224681325,207.060482,0,100,0,0,0,0,0,0,0,100,1,1,0,1486,-1,-1,0,0,0,0,0,0,0,0,0,0
11968,6,203.82.141.124,3489922677,207.066111,69,31,0,0,0,69,31,0,0,0,2,14,1536,64,31967.109,14362.034,49131129.6,0,919170.198,0,0,0,0,0,0,0
11969,6,113.215.104.75,704815916,207.084706,22,78,22,0,0,0,0,0,2,76,2,2,64,1533,554.369,1965.489,35479.592,0,3014152.613,0,0,0,0,0,0,0
11970,6,115.173.58.206,304719530,207.098772,20,80,20,0,0,0,0,1,0,79,5,2,64,1496,7408.028,29632.113,474113.802,0,44353346.13,0,0,0,0,0,0,0
11971,6,172.16.0.5,2407502454,207.138779,100,0,0,1,88,11,0,0,0,0,16,16,588,0,291399.167,0,171389334.3,0,0,0,0,0,0,0,0,0
11972,6,150.5.240.98,2375168699,207.150995,88,12,0,0,4,84,12,0,0,0,8,15,1608,64,168732.666,23009,271444841.4,0,1472575.993,0,0,0,0,0,0,0
11973,6,203.233.130.254,625682401,207.180057,15,85,15,0,0,0,0,0,2,83,1,1,64,1499,407.241,2307.7,26063.435,0,3459486.617,0,0,0,0,0,0,0
11974,6,10.1.1.2,2550164764,207.183796,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,188050.135,0,0.18,96281669.09,0,0,0,1,2,0,1
11975,6,163.226.82.67,225914936,207.228804,42,58,40,1,1,0,5,2,2,49,14,9,74,1361,82.268,113.608,6142.68,0,154695.259,1,0,0,0,0,0,0
11976,6,172.16.0.5,2407502454,207.239003,100,0,0,0,86,14,0,0,0,0,15,16,633,0,255427.796,0,161839051.2,0,0,0,0,0,0,0,0,0
11977,6,103.40.169.254,3432192196,207.256397,0,100,0,0,0,0,0,0,2,98,1,1,0,1666,0,2108.306,0,0,3513617.842,0,0,0,0,0,0,0
11978,6,203.121.57.163,3380387745,207.282239,0,100,0,0,0,0,0,0,0,100,5,1,0,1676,0,8164.755,0,0,13690660.62,0,0,0,0,0,0,0
11979,6,182.179.122.235,2435166635,207.284187,0,100,0,0,0,0,0,0,0,100,3,1,0,1761,-1,-1,0,0,0,0,0,0,0,0,0,0
11980,6,74.242.148.173,1852605800,207.28673,87,13,0,0,0,87,0,13,0,0,1,1,1408,64,-1,-1,0,0,0,0,0,0,0,0,0,0
11981,6,150.5.240.98,2375168699,207.288768,91,9,0,2,1,88,9,0,0,0,8,15,1529,64,169089.689,16723.156,258651480.6,0,1070281.989,0,0,0,0,0,0,0
11982,6,95.186.96.115,1185237276,207.313369,0,100,0,0,0,0,0,100,0,0,16,4,0,64,0,6361.36,0,0,407127.009,0,0,0,0,0,0,0
11983,6,203.82.138.84,4040635598,207.351345,87,13,0,0,0,87,13,0,0,0,5,1,1518,64,35473.101,5300.578,53860399.73,0,339237.014,0,0,0,0,0,0,0
11984,6,172.16.0.5,2407502454,207.367802,100,0,0,0,75,25,0,0,0,0,16,16,730,0,198758.998,0,145141771,0,0,0,0,0,0,0,0,0
11985,6,131.172.112.235,3883364168,207.417825,100,0,0,0,0,100,0,0,0,0,1,4,1612,0,51381.894,0,82868718.5,0,0,0,0,0,0,0,0,0
11986,6,203.84.173.80,3285982007,207.417825,0,100,0,0,0,0,0,0,0,100,4,1,0,1612,0,51381.894,0,0,82868718.5,0,0,0,0,0,0,0
11987,6,61.252.104.66,381400912,207.431349,0,100,0,0,0,0,0,0,2,98,2,1,0,1486,0,9638.997,0,0,14330489.22,0,0,0,0,0,0,0
11988,6,150.5.242.244,3773880065,207.447272,96,4,25,3,10,58,0,2,2,0,1,12,964,224,1297.189,54.05,1251354.887,0,12107.096,0,0,0,0,0,0,0
11989,6,150.5.240.98,2375168699,207.448353,86,14,0,1,3,82,14,0,0,0,8,16,1507,64,137957.829,22458.251,208001906.1,0,1437328.078,0,0,0,0,0,0,0
11990,6,34.109.145.145,2745355733,207.456957,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,9363.207,0,0,599245.224,0,0,0,0,0,0,0
11991,6,122.105.241.70,3614144415,207.457926,0,100,0,0,0,0,0,0,2,98,3,1,0,1639,0,264.491,0,0,433510.831,0,0,0,0,0,0,0
11992,6,10.1.1.6,2126477730,207.45958,0,100,0,0,0,0,0,0,100,0,16,16,0,418,0,33685.278,0,0.13,14099310.07,0,0,0,1,6,0,1
11994,6,172.16.0.5,2407502454,207.472179,100,0,0,0,91,9,0,0,0,0,16,16,572,0,245265.248,0,140487934.1,0,0,0,0,0,0,0,0,0
11995,6,157.236.176.237,978629130,207.478378,62,38,0,0,0,62,37,0,1,0,1,5,1604,74,-1,-1,0,0,0,0,0,0,0,0,0,0
11996,6,3.0.227.28,331600237,207.491878,0,100,0,0,0,0,0,100,0,0,16,5,0,64,0,10020.409,0,0,641306.169,0,0,0,0,0,0,0
11997,6,2001:20E:FD1D:E822:9F03:8BE3:8FE3:1C1E,37261978,207.505098,100,0,0,0,0,100,0,0,0,0,2,11,1830,0,25999.561,0,47589596.19,0,0,0,0,0,0,0,0,0
11998,6,10.1.1.1,595229600,207.510879,0,100,0,0,0,0,0,3,9,88,16,16,0,1392,0,16571.23,0,0.11,23067152.76,0,0,0,1,1,0,1
11999,6,172.16.0.5,756589082,207.549183,73,27,73,0,0,0,27,0,0,0,16,16,64,64,23237.561,8594.715,1487203.936,0,550061.73,73,0,0,0,0,0,0
12000,6,49.246.248.232,2184599284,207.573037,34,66,34,0,0,0,0,0,0,66,5,2,64,1642,2732.245,5303.769,174863.653,0,8712324.363,0,0,0,0,0,0,0
12001,6,203.82.133.168,4041610754,207.573037,75,25,0,1,0,74,25,0,0,0,6,8,1610,64,25843.754,8614.585,41614646.65,0,551333.421,0,0,0,0,0,0,0
12002,6,203.82.141.124,3489922677,207.582287,68,32,0,0,0,68,32,0,0,0,2,13,1537,64,33724.932,15870.556,51864977.76,0,1015715.599,0,0,0,0,0,0,0
12003,6,150.5.240.98,2375168699,207.58412,89,11,0,0,4,85,11,0,0,0,8,14,1593,64,167816.943,20741.42,267421012,0,1327450.872,0,0,0,0,0,0,0
12004,6,172.16.0.5,2407502454,207.602372,100,0,0,0,78,22,0,0,0,0,16,16,701,0,196631.163,0,137924962.8,0,0,0,0,0,0,0,0,0
12005,6,10.1.1.8,3884774358,207.605034,0,100,0,0,0,0,0,0,95,5,16,16,0,618,0,20913.375,0,0.16,12942869.58,0,0,0,1,8,0,1
12006,6,220.33.84.242,2880678792,207.667222,6,94,6,0,0,0,0,0,0,94,1,1,64,1529,2092.889,32788.587,133944.868,0,50140028.79,0,0,0,0,0,0,0
12007,6,10.1.1.2,2550164764,207.689915,0,100,0,0,0,0,0,0,100,0,16,15,0,512,0,111540.557,0,0.18,57108765.09,0,0,0,1,2,0,1
12008,6,172.16.0.5,2407502454,207.707737,100,0,0,0,88,12,0,0,0,0,16,16,605,0,242964.844,0,147100635.1,0,0,0,0,0,0,0,0,0
12009,6,110.122.90.187,4106639378,207.711065,0,100,0,0,0,0,0,0,1,99,1,1,0,1692,0,1480.03,0,0,2505394.151,0,0,0,0,0,0,0
12010,6,150.5.240.98,2375168699,207.748913,88,12,0,2,1,85,12,0,0,0,8,15,1589,64,136704.824,18641.567,217335814.3,0,1193060.28,0,0,0,0,0,0,0
12011,6,172.234.187.124,1090731243,207.758211,91,9,0,0,3,88,0,9,0,0,1,1,1387,64,8737.171,864.116,12123737.56,0,55303.415,0,0,0,0,0,0,0
12012,6,163.226.35.82,2507454335,207.764821,9,91,0,9,0,0,0,0,3,88,3,1,64,1387,861.979,8715.565,55166.654,0,12093756.52,0,0,0,0,0,0,0
12013,6,172.16.0.5,2407502454,207.828426,100,0,0,0,78,22,0,0,0,0,16,16,704,0,212115.167,0,149464831.4,0,0,0,0,0,0,0,0,0
12014,6,10.1.1.5,2060384384,207.832738,31,69,31,0,0,0,69,0,0,0,16,16,64,64,9762.795,21730.093,624818.895,0,1390725.929,0,69,1,0,0,1,0
12015,6,45.55.153.174,197060611,207.839012,52,48,52,0,0,0,0,0,0,48,3,1,64,1536,2272.8,2097.969,145459.187,0,3222480.451,0,0,0,0,0,0,0
12016,6,163.226.67.212,3518589413,207.839012,48,52,0,0,0,48,52,0,0,0,1,3,1536,64,2097.969,2272.8,3222480.451,0,145459.187,0,0,0,0,0,0,0
12017,6,10.1.1.7,1673646831,207.852146,0,100,0,0,0,0,0,0,100,0,16,16,0,263,0,17944.815,0,0.12,4731688.823,0,0,0,1,7,0,1
12018,6,115.91.7.232,536866018,207.858772,19,81,19,0,0,0,0,7,1,73,2,1,64,1538,3399.376,14492.075,217560.042,0,22294179.05,0,0,0,0,0,0,0
12019,6,115.173.58.206,304719530,207.862623,18,82,18,0,0,0,0,2,0,80,5,2,64,1564,6032.591,27481.802,386085.805,0,42984219.6,0,0,0,0,0,0,0
12020,6,10.1.1.2,2550164764,207.898212,0,100,0,0,0,0,0,0,100,0,16,15,0,510,0,122901.426,0,0.18,62689559.18,0,0,0,1,2,0,1
12021,6,150.5.240.98,2375168699,207.899809,82,18,1,1,2,78,18,0,0,0,8,14,1498,64,139115.616,30537.574,208469839.6,0,1954404.746,0,0,0,0,0,0,0
12022,6,172.16.0.5,2407502454,207.924681,100,0,0,0,83,17,0,0,0,0,16,16,654,0,265960.692,0,173959569.3,0,0,0,0,0,0,0,0,0
12023,6,17.6.78.67,154963816,207.971332,0,100,0,0,0,0,100,0,0,0,1,12,0,64,0,1242.475,0,0,79518.393,0,0,0,0,0,0,0
12024,6,203.82.138.84,4040635598,207.974125,88,12,0,0,0,88,12,0,0,0,5,1,1533,64,36173.283,4932.72,55456930.71,0,315694.103,0,0,0,0,0,0,0
12025,6,172.16.0.5,2407502454,208.020068,100,0,0,0,87,13,0,0,0,0,15,16,614,0,268380.438,0,164892941.1,0,0,0,0,0,0,0,0,0
12026,6,59.64.143.93,3551168308,208.032417,100,0,100,0,0,0,0,0,0,0,2,1,64,0,2777.913,0,177786.418,0,0,0,0,0,0,0,0,0
12027,6,115.91.165.28,2923792796,208.033452,11,89,11,0,0,0,0,0,1,88,2,1,64,1775,1255.491,10158.06,80351.393,0,18035235.33,0,0,0,0,0,0,0
12028,6,150.5.240.98,2375168699,208.05195,85,15,0,0,4,81,15,0,0,0,9,15,1581,64,143025.356,25239.769,226256016.6,0,1615345.193,0,0,0,0,0,0,0
12029,6,131.172.112.235,3883364168,208.058408,100,0,0,0,1,99,0,0,0,0,1,4,1573,0,39963.593,0,62867527.85,0,0,0,0,0,0,0,0,0
12030,6,203.84.173.80,3285982007,208.058408,0,100,0,0,0,0,0,0,1,99,4,1,0,1573,0,39963.593,0,0,62867527.85,0,0,0,0,0,0,0
12031,6,10.1.1.2,2550164764,208.067556,0,100,0,0,0,0,0,0,100,0,16,16,0,507,0,151171.413,0,0.18,76722515.53,0,0,0,1,2,0,1
12032,6,203.82.141.124,3489922677,208.086312,66,34,0,0,0,66,34,0,0,0,2,13,1540,64,33522.148,17268.985,51652550.78,0,1105215.058,0,0,0,0,0,0,0
12033,6,172.16.0.5,2407502454,208.103827,100,0,0,0,81,19,0,0,0,0,16,16,688,0,305638.544,0,210279318,0,0,0,0,0,0,0,0,0
12034,6,119.238.54.165,4253308071,208.109875,0,100,0,0,0,0,0,0,2,98,15,1,0,1531,0,1334.871,0,0,2044380.918,0,0,0,0,0,0,0
12035,6,163.226.122.213,2884774898,208.14992,12,88,0,4,7,1,0,19,69,0,1,3,373,179,26.97,197.783,10068.978,0,35529.108,0,0,0,0,0,0,0
12036,6,123.195.206.71,3305705925,208.167179,0,100,0,0,0,0,0,0,0,100,9,1,0,1570,0,3784.649,0,0,5944018.766,0,0,0,0,0,0,0
12037,6,172.16.0.5,2407502454,208.180819,100,0,0,0,88,12,0,0,0,0,16,16,614,0,332501.927,0,204289184.2,0,0,0,0,0,0,0,0,0
12038,6,163.226.246.79,415255932,208.190359,1,99,0,1,0,0,0,0,3,96,3,3,128,1695,4.644,459.729,594.398,0,779552.616,0,0,0,0,0,0,0
12039,6,10.1.1.2,2550164764,208.192725,0,100,0,0,0,0,0,0,100,0,16,16,0,512,0,204523.81,0,0.18,104716191,0,0,0,1,2,0,1
12040,6,18.167.33.11,2801761893,208.192984,0,100,0,0,0,0,38,2,38,22,1,6,0,539,0,432.258,0,0,233211.995,0,0,0,0,0,0,0
12041,6,27.165.77.228,3487597360,208.196473,1,99,1,0,0,0,1,2,0,96,1,8,64,1381,-1,-1,0,0,0,0,0,0,0,0,0,0
12042,6,111.123.152.190,2440033516,208.19666,0,100,0,0,0,0,0,0,4,96,7,1,0,1630,0,1856.558,0,0,3027526.892,0,0,0,0,0,0,0
12043,6,150.5.240.98,2375168699,208.211203,89,11,0,1,2,86,11,0,0,0,8,14,1597,64,143067.84,17682.542,228599903.7,0,1131682.692,0,0,0,0,0,0,0
12044,6,10.1.1.6,2126477730,208.219516,0,100,0,0,0,0,0,0,100,0,16,16,0,417,0,33687.043,0,0.13,14078489.07,0,0,0,1,6,0,1
12045,6,202.38.49.51,2367401384,208.221962,98,2,9,33,0,56,0,1,1,0,10,6,905,384,3964.457,80.907,3590989.095,0,31068.399,0,0,0,0,0,0,0
12046,6,10.1.1.3,159023198,208.231137,0,100,0,0,0,0,0,0,1,99,16,16,0,1491,0,14752.348,0,0.14,21998701.21,0,0,0,1,3,0,1
12047,6,220.33.84.242,2880678792,208.236468,23,77,23,0,0,0,0,0,0,77,1,1,64,1541,10343.506,34628.259,661984.387,0,53390479.92,0,0,0,0,0,0,0
12048,6,150.6.95.137,3950750506,208.256134,16,84,16,0,0,0,0,0,0,84,1,1,64,1603,-1,-1,0,0,0,0,0,0,0,0,0,0
12049,6,172.16.0.5,2407502454,208.263362,100,0,0,0,81,19,0,0,0,0,16,16,693,0,310141.771,0,215163954.8,0,0,0,0,0,0,0,0,0
12050,6,115.71.241.80,2884401171,208.27193,0,100,0,0,0,0,0,0,1,99,1,1,0,1617,0,4126.273,0,0,6675979.677,0,0,0,0,0,0,0
12051,6,150.5.49.10,427065850,208.277938,100,0,99,0,0,1,0,0,0,0,14,3,78,0,8422.585,0,663025.858,0,0,0,0,0,0,0,0,0
12052,6,133.55.236.238,634785314,208.281474,100,0,0,0,0,100,0,0,0,0,4,1,1676,0,13917.43,0,23336746.44,0,0,0,0,0,0,0,0,0
12053,6,153.175.77.252,1995299814,208.281474,0,100,0,0,0,0,0,0,0,100,1,4,0,1676,0,13917.43,0,0,23336746.44,0,0,0,0,0,0,0
12054,6,172.16.0.5,756589082,208.289768,64,36,64,0,0,0,36,0,0,0,16,16,64,64,22123.056,12444.219,1415875.574,0,796430.01,64,0,0,0,0,0,0
12055,6,203.82.133.168,4041610754,208.290542,88,12,0,1,0,87,12,0,0,0,6,7,1525,64,31397.692,4281.503,47884333.97,0,274016.217,0,0,0,0,0,0,0
12056,6,172.234.176.218,3872000352,208.338186,85,15,17,9,16,43,11,2,1,1,1,15,887,221,-1,-1,0,0,0,0,1,0,0,0,0,0
12057,6,173.197.176.63,534021744,208.34148,80,20,0,0,0,80,0,20,0,0,1,2,1408,64,263.893,65.973,371560.822,0,4222.282,0,0,0,0,0,0,0
12058,6,150.5.240.98,2375168699,208.34987,86,14,0,1,3,82,14,0,0,0,8,15,1570,64,158769,25846.116,249422406.7,0,1654151.442,0,0,0,0,0,0,0
12059,6,131.172.185.45,3062278036,208.389812,100,0,0,1,99,0,0,0,0,0,1,1,474,0,241.734,0,114639.946,0,0,0,0,0,0,0,0,0
12060,6,106.181.119.1,1904882497,208.389812,0,100,0,0,0,0,0,1,99,0,1,1,0,474,0,241.734,0,0,114639.946,0,0,0,0,0,0,0
12061,6,133.27.131.90,4144617904,208.393394,99,1,15,25,27,32,0,1,0,0,3,16,648,128,240.292,2.427,155806.464,0,310.681,0,0,0,0,0,0,0
12062,6,17.4.156.211,2219063431,208.418915,0,100,0,0,0,0,0,0,0,100,1,1,0,1536,0,3330.958,0,0,5116351.257,0,0,0,0,0,0,0
12063,6,172.16.0.5,2407502454,208.425742,100,0,0,0,82,18,0,0,0,0,16,16,656,0,157654.903,0,103522515.5,0,0,0,0,0,0,0,0,0
12064,6,192.194.2.155,897951895,208.438794,74,26,0,0,2,72,22,3,1,0,1,12,1554,73,568.112,199.607,882937.577,0,14740.193,0,0,0,0,0,0,0
12065,6,118.102.11.157,2760183430,208.445092,0,100,0,0,0,0,30,11,38,21,1,1,0,523,0,705.491,0,0,369338.901,0,0,0,0,0,0,0
12066,6,203.82.141.117,784876520,208.452738,85,15,0,63,22,0,0,4,11,0,14,16,104,183,5551.033,979.594,580964.597,0,179722.861,0,0,0,0,0,0,0
12067,6,10.1.1.2,2550164764,208.4615,0,100,0,0,0,0,0,0,100,0,16,16,0,506,0,95246.959,0,0.18,48278778.4,0,0,0,1,2,0,1
12068,6,218.228.128.89,1698478841,208.468228,100,0,56,1,37,6,0,0,0,0,1,2,288,0,-1,-1,0,0,0,0,0,0,0,0,0,0
12069,6,219.84.206.254,1484359231,208.468228,0,100,0,0,0,0,56,1,37,6,2,1,0,288,-1,-1,0,0,0,0,0,0,0,0,0,0
12070,6,150.5.240.98,2375168699,208.514483,85,15,0,3,1,81,15,0,0,0,8,13,1648,64,132188.824,23327.44,217872064.5,0,1492956.129,0,0,0,0,0,0,0
12071,6,10.1.1.5,2060384384,208.519814,28,72,28,0,0,0,72,0,0,0,16,16,64,64,10432.615,26826.723,667687.328,0,1716910.273,0,72,1,0,0,1,0
12072,6,172.16.0.5,2407502454,208.524571,100,0,0,0,85,15,0,0,0,0,16,16,635,0,259033.198,0,164620778.3,0,0,0,0,0,0,0,0,0
12073,6,115.173.58.206,304719530,208.527301,7,93,7,0,0,0,0,0,0,93,5,2,64,1529,2696.042,35818.842,172546.682,0,54771246.68,0,0,0,0,0,0,0
12074,6,131.172.112.235,3883364168,208.533646,100,0,0,0,0,100,0,0,0,0,1,4,1612,0,53867.737,0,86877885.68,0,0,0,0,0,0,0,0,0
12075,6,203.84.173.80,3285982007,208.533646,0,100,0,0,0,0,0,0,0,100,4,1,0,1612,0,53867.737,0,0,86877885.68,0,0,0,0,0,0,0
12076,6,10.1.1.2,2550164764,208.562018,0,100,0,0,0,0,0,0,100,0,16,16,0,505,0,254680.784,0,0.18,128766604.2,0,0,0,1,2,0,1
12077,6,172.16.0.5,2407502454,208.590027,100,0,0,0,89,11,0,0,0,0,16,16,590,0,391101.512,0,231031485.1,0,0,0,0,0,0,0,0,0
12078,6,153.58.190.50,1345888860,208.59433,0,100,0,0,0,0,19,5,4,72,10,2,0,1112,0,1194.27,0,0,1328410.762,0,0,0,0,0,0,0
12079,6,2001:20E:FD1D:E822:9F03:8BE3:8FE3:1C1E,37261978,208.617384,100,0,0,0,3,97,0,0,0,0,2,11,1784,0,23015.666,0,41082043.7,0,0,0,0,0,0,0,0,0
12080,6,203.82.141.124,3489922677,208.636182,72,28,0,0,0,72,28,0,0,0,2,14,1530,64,33520.649,13035.808,51308940.79,0,834291.72,0,0,0,0,0,0,0
12081,6,10.1.1.8,3884774358,208.648186,0,100,0,0,0,0,0,0,94,6,16,16,0,602,0,24541.01,0,0.16,14795284.04,0,0,0,1,8,0,1
12082,6,150.5.240.98,2375168699,208.663877,88,12,0,0,2,86,12,0,0,0,8,16,1562,64,150795.846,20563.07,235680199.1,0,1316036.477,0,0,0,0,0,0,0
12083,6,172.16.0.5,2407502454,208.669715,100,0,0,0,93,7,0,0,0,0,16,16,570,0,321253.556,0,183397230.2,0,0,0,0,0,0,0,0,0
12084,6,10.1.1.2,2550164764,208.684887,0,100,0,0,0,0,0,0,100,0,16,16,0,510,0,208351.96,0,0.18,106409512.8,0,0,0,1,2,0,1
12085,6,203.82.138.84,4040635598,208.689011,82,18,0,0,0,82,18,0,0,0,5,1,1521,64,29364.124,6445.783,44667846.66,0,412530.138,0,0,0,0,0,0,0
12086,6,150.5.172.58,2136398691,208.714615,100,0,0,0,12,88,0,0,0,0,3,4,1317,0,1600.767,0,2109426.536,0,0,0,0,0,0,0,0,0
12087,6,180.27.219.228,1457649310,208.714615,0,100,0,0,0,0,0,0,12,88,4,3,0,1317,0,1600.767,0,0,2109426.536,0,0,0,0,0,0,0
12088,6,203.82.133.168,4041610754,208.722875,91,9,1,0,0,90,8,0,1,0,6,5,1516,85,53884.391,5329.225,81705316.52,0,454760.574,0,0,0,0,0,0,0
12089,6,131.172.109.165,604349598,208.766804,100,0,0,100,0,0,0,0,0,0,1,16,64,0,1320.988,0,84543.224,0,0,0,0,0,0,0,0,0
12090,6,172.16.0.5,2407502454,208.798286,100,0,0,1,79,20,0,0,0,0,16,16,661,0,199111.723,0,131764173.8,0,0,0,0,0,0,0,0,0
12091,6,150.5.240.98,2375168699,208.799719,87,13,0,0,1,86,13,0,0,0,8,15,1630,64,163955.081,24499.035,267393775.9,0,1567938.244,0,0,0,0,0,0,0
12092,6,121.120.123.59,1463583107,208.83602,0,100,0,0,0,0,0,0,8,92,1,1,0,1521,0,3861.936,0,0,5877558.246,0,0,0,0,0,0,0
12093,6,172.16.0.5,756589082,208.857303,71,29,71,0,0,0,29,0,0,0,16,15,64,64,32026.21,13081.128,2049677.408,0,837192.181,71,0,0,0,0,0,0
12094,6,172.16.0.5,2407502454,208.910528,100,0,0,1,80,19,0,0,0,0,16,16,657,0,228078.65,0,150057505.1,0,0,0,0,0,0,0,0,0
12095,6,150.5.240.98,2375168699,208.917297,91,9,0,2,2,87,9,0,0,0,8,13,1588,64,198132.254,19595.498,314642728,0,1254111.848,0,0,0,0,0,0,0
12096,6,10.1.1.2,2550164764,208.924743,0,100,0,0,0,0,0,0,100,0,16,16,0,505,0,106730.703,0,0.18,53963043.43,0,0,0,1,2,0,1
12097,6,114.188.89.94,3123670208,208.930444,0,100,0,0,0,0,0,0,2,98,3,1,0,1607,0,9965.297,0,0,16014630.99,0,0,0,0,0,0,0
12098,6,220.33.84.242,2880678792,209.004782,9,91,9,0,0,0,0,0,0,91,1,1,64,1545,2998.774,30320.941,191921.561,0,46871510.09,0,0,0,0,0,0,0
12099,6,172.16.0.5,2407502454,209.013095,100,0,0,0,83,17,0,0,0,0,16,15,659,0,249592.472,0,164531357.7,0,0,0,0,0,0,0,0,0
